type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
SHOW,2020,48,1,1,6.510860655737705,23439.382473841553,13.746,7.7
SHOW,2019,80,7,1,8.2,8405.0,32.042,8.7
MOVIE,2020,88,2,1,7.1,3074.0,2.637,6.7
MOVIE,2019,89,2,1,7.1,13791.0,7.339,7.0
SHOW,2019,44,5,1,6.4,12921.0,15.475,7.3
MOVIE,2020,95,3,1,6.1,21588.0,12.547,6.1
MOVIE,2019,98,3,1,7.2,45728.0,9.805,6.9
SHOW,2019,98,1,1,6.510860655737705,23439.382473841553,10.495,8.0
MOVIE,2019,115,6,1,6.9,17468.0,15.545,7.6
SHOW,2019,51,3,1,7.2,12713.0,13.757,7.5
MOVIE,2019,98,4,1,5.7,5475.0,146.188,6.7
MOVIE,2019,129,3,2,6.6,28051.0,14.205,6.9
SHOW,2020,49,4,1,7.6,11426.0,16.492,7.9
MOVIE,2019,139,3,1,5.3,3365.0,2.821,5.3
SHOW,2020,50,3,1,6.6,23787.0,16.426,6.8
MOVIE,2019,104,3,1,5.9,4474.0,11.349,5.9
MOVIE,2020,107,2,1,7.7,7428.0,10.547,7.3
SHOW,2020,31,1,1,5.3,2429.0,9.617,7.8
SHOW,2020,2,7,1,8.4,9725.0,13.926,8.584
MOVIE,2019,118,5,2,6.3,88281.0,30.208,6.3
MOVIE,2019,90,6,1,5.3,44818.0,35.51,6.04
SHOW,2019,32,4,1,7.9,31516.0,26.381,8.3
SHOW,2019,24,5,1,6.8,2089.0,30.084,7.1
MOVIE,2020,111,5,1,6.2,86593.0,21.502,6.545
MOVIE,2019,15,1,3,6.510860655737705,23439.382473841553,7.375,7.4
SHOW,2020,34,2,1,6.5,7420.0,122.06,7.3
MOVIE,2019,107,3,2,7.0,31692.0,19.541,7.2
SHOW,2020,52,1,1,7.2,6901.0,7.905,7.7
MOVIE,2020,83,1,1,8.9,31625.0,15.935,8.5
SHOW,2019,23,6,1,7.7,9782.0,66.572,8.7
SHOW,2020,45,2,1,7.6,42667.0,19.659,7.4
MOVIE,2019,96,4,1,3.7,9281.0,29.955,4.9
SHOW,2020,42,1,1,5.4,1506.0,6.857,6.7
SHOW,2019,47,7,1,6.6,19654.0,18.304,7.3
SHOW,2020,54,2,1,7.7,7261.0,3.063,8.4
MOVIE,2019,81,5,1,7.5,32380.0,11.079,7.5
MOVIE,2020,95,1,1,6.510860655737705,23439.382473841553,50.358,6.3
MOVIE,2020,123,4,1,4.8,2594.0,10.445,6.6
SHOW,2020,31,3,1,6.510860655737705,23439.382473841553,27.566,8.1
SHOW,2020,17,1,1,7.3,1086.0,1.4,7.3
MOVIE,2019,90,2,1,6.2,8616.0,7.304,5.7
MOVIE,2020,92,5,1,5.4,3880.0,13.201,6.2
SHOW,2019,44,2,1,6.9,4202.0,9.477,7.0
SHOW,2020,70,2,1,8.2,12780.0,36.591,8.5
MOVIE,2020,109,2,1,6.1,4739.0,7.282,7.0
MOVIE,2019,96,3,1,4.7,34180.0,25.116,4.9
MOVIE,2019,93,1,1,7.4,4711.0,7.28,6.7
MOVIE,2020,104,1,1,6.510860655737705,23439.382473841553,14.15,5.6
MOVIE,2020,95,6,2,6.3,22034.0,75.251,7.3
MOVIE,2020,84,1,1,8.2,6736.0,6.272,8.1
SHOW,2019,46,3,1,7.5,21276.0,16.469,7.3
MOVIE,2019,97,1,1,7.6,1580.0,4.764,6.5
MOVIE,2019,98,3,1,5.8,35214.0,31.78,6.0
MOVIE,2019,113,2,3,7.6,37527.0,35.031,7.9
MOVIE,2020,102,5,2,2.9,8693.0,96.709,5.0
MOVIE,2020,83,3,1,7.2,27193.0,11.309,7.3
SHOW,2020,80,3,1,8.1,9697.0,32.075,8.4
SHOW,2019,44,3,1,6.6,1172.0,42.611,8.2
MOVIE,2019,106,3,3,6.7,9405.0,11.349,6.7
SHOW,2020,76,3,1,8.6,22346.0,50.095,8.6
SHOW,2019,75,3,1,7.7,3826.0,14.707,7.933
SHOW,2020,46,2,1,6.510860655737705,23439.382473841553,15.497,7.4
SHOW,2020,51,2,1,6.510860655737705,23439.382473841553,6.208,7.1
MOVIE,2019,99,3,1,5.2,23987.0,22.933,6.0
SHOW,2020,51,1,1,8.6,5310.0,2.329,8.0
MOVIE,2020,115,3,1,5.7,10378.0,13.281,6.0
MOVIE,2020,100,2,1,6.2,3801.0,16.578,7.7
SHOW,2019,17,2,1,7.1,16027.0,19.49,7.4
MOVIE,2019,90,3,1,6.5,15685.0,17.407,6.8
MOVIE,2019,87,5,2,6.8,13485.0,16.792,6.93
SHOW,2019,59,3,1,7.8,27439.0,14.137,7.6
MOVIE,2020,99,1,1,6.6,2422.0,7.7,6.8
MOVIE,2019,142,3,1,7.6,6730.0,9.859,7.2
MOVIE,2019,110,1,1,7.4,21694.0,12.978,7.2
SHOW,2020,52,2,1,7.1,7354.0,10.282,6.9
SHOW,2019,53,1,1,7.9,10892.0,6.426,7.5
MOVIE,2020,128,3,4,5.9,10368.0,10.195,6.1
MOVIE,2019,96,5,1,8.1,143737.0,20.85,8.3
SHOW,2020,64,5,1,8.1,6033.0,28.255,8.8
SHOW,2020,23,5,1,7.9,4902.0,13.641,7.6
MOVIE,2020,97,5,1,4.7,14759.0,72.986,6.2
MOVIE,2020,108,2,1,6.5,28355.0,81.765,7.7
MOVIE,2020,86,1,1,6.7,5448.0,8.213,6.6
MOVIE,2019,114,2,1,7.1,22838.0,15.376,6.9
SHOW,2020,32,3,1,7.3,4270.0,8.545,8.1
SHOW,2019,42,3,1,6.0,13745.0,19.7,7.7
SHOW,2020,42,2,1,7.4,7912.0,13.282,7.6
MOVIE,2020,131,4,1,6.7,6747.0,61.796,6.9
MOVIE,2020,128,2,1,7.1,2567.0,3.49,6.8
SHOW,2019,22,2,1,7.6,9434.0,6.88,6.7
SHOW,2019,31,1,1,7.9,2760.0,4.101,7.9
SHOW,2020,68,4,1,7.2,213.0,4.131,7.0
MOVIE,2020,121,1,1,6.8,15376.0,11.082,6.8
MOVIE,2020,85,2,1,7.4,19482.0,16.672,7.9
SHOW,2019,42,3,1,6.8,7359.0,20.911,7.0
SHOW,2019,44,4,1,6.4,8455.0,13.586,6.8
MOVIE,2020,123,3,1,7.2,5003.0,11.646,6.9
SHOW,2020,47,4,1,5.9,7468.0,8.039,7.1
SHOW,2020,49,1,1,6.510860655737705,23439.382473841553,5.086,5.2
SHOW,2020,19,3,1,6.510860655737705,23439.382473841553,30.394,7.6
MOVIE,2020,100,2,2,7.1,1960.0,8.723,7.1
SHOW,2019,46,3,2,7.6,13370.0,6.571,7.2
MOVIE,2020,100,2,2,6.8,5649.0,6.1,6.4
MOVIE,2020,113,2,3,4.7,8139.0,92.324,5.6
SHOW,2020,55,3,1,6.6,16768.0,14.393,6.8
MOVIE,2019,93,3,1,4.7,10005.0,10.168,5.3
SHOW,2020,49,2,1,7.6,14066.0,14.067,8.1
SHOW,2019,56,1,1,7.4,7930.0,10.445,7.5
SHOW,2020,53,1,1,7.5,9327.0,8.085,6.8
SHOW,2019,22,7,1,6.5,602.0,1.802,9.7
MOVIE,2019,110,3,2,5.7,3823.0,8.037,6.9
MOVIE,2020,37,6,1,6.4,80.0,4.5,8.0
SHOW,2020,25,5,1,7.2,2440.0,14.208,7.86
MOVIE,2019,93,2,1,5.8,38796.0,51.174,6.5
SHOW,2019,42,3,1,5.7,3041.0,8.783,5.9
SHOW,2019,40,1,1,6.6,3568.0,4.47,6.8
MOVIE,2020,100,2,2,5.5,20412.0,10.708,5.66
MOVIE,2020,107,1,1,8.2,5421.0,13.019,8.2
MOVIE,2019,109,2,1,6.5,2331.0,4.842,6.2
MOVIE,2020,83,2,1,6.0,8782.0,7.679,6.2
MOVIE,2019,88,2,1,6.8,1062.0,4.824,6.6
MOVIE,2020,87,3,1,4.3,8290.0,35.418,5.4
MOVIE,2020,103,3,1,5.6,10399.0,9.88,6.5
MOVIE,2020,102,2,1,6.510860655737705,23439.382473841553,1.692,4.3
SHOW,2020,38,2,1,6.9,4505.0,45.91,7.5
MOVIE,2019,157,3,1,7.8,2207.0,1.418,6.9
SHOW,2019,13,4,1,6.7,194.0,7.24,7.4
SHOW,2020,25,3,1,7.5,16978.0,16.738,8.2
MOVIE,2019,67,1,2,8.1,10979.0,6.16,7.3
SHOW,2019,25,4,1,7.9,5744.0,16.916,8.1
SHOW,2019,61,4,1,6.5,7526.0,23.996,7.7
MOVIE,2020,118,4,4,6.2,9698.0,11.893,6.7
MOVIE,2019,107,2,1,7.1,2666.0,1.422,6.8
MOVIE,2020,96,2,1,7.0,4230.0,4.929,7.0
SHOW,2019,63,4,1,8.2,7982.0,29.264,8.475
MOVIE,2020,101,4,1,5.3,6892.0,11.418,5.817
MOVIE,2020,104,5,1,6.7,9818.0,64.583,8.0
MOVIE,2020,113,2,2,6.5,3232.0,8.184,7.2
MOVIE,2019,65,1,1,8.4,26075.0,7.885,7.646
SHOW,2020,20,1,1,7.9,6318.0,4.316,7.5
SHOW,2020,48,4,1,8.2,18134.0,12.662,7.3
SHOW,2020,24,4,2,8.2,1475.0,7.437,8.6
MOVIE,2019,85,3,1,7.6,14466.0,6.542,7.5
SHOW,2020,24,4,1,6.510860655737705,23439.382473841553,27.027,8.303
MOVIE,2020,111,2,2,6.3,8660.0,8.139,6.2
MOVIE,2019,101,3,1,7.2,6588.0,14.209,7.5
SHOW,2019,20,1,1,6.9,598.0,1.4,7.2
MOVIE,2020,24,1,1,6.510860655737705,23439.382473841553,56.526,7.0
MOVIE,2020,104,2,1,6.4,5588.0,8.757,6.1
MOVIE,2019,109,2,1,6.510860655737705,23439.382473841553,20.86,6.0
SHOW,2020,52,1,1,7.4,6723.0,9.697,8.0
SHOW,2020,50,1,1,7.3,3646.0,4.72,8.0
SHOW,2019,22,1,1,6.6,1196.0,5.056,6.5
SHOW,2020,67,3,1,7.4,16934.0,7.173,7.4
MOVIE,2019,91,3,2,6.0,6274.0,9.696,6.6
MOVIE,2020,71,2,1,5.5,474.0,79.617,7.3
MOVIE,2020,102,6,1,4.9,11603.0,91.502,5.0
MOVIE,2020,82,2,2,7.5,835.0,2.638,7.2
MOVIE,2020,140,4,1,8.3,6099.0,19.795,8.5
SHOW,2019,86,2,1,7.4,287.0,0.699,10.0
SHOW,2020,42,4,1,6.8,9577.0,11.461,7.5
SHOW,2019,40,3,1,4.6,16918.0,16.064,5.66
MOVIE,2019,60,1,1,7.3,1049.0,2.53,7.1
SHOW,2019,22,1,1,8.0,5312.0,9.751,7.8
MOVIE,2019,120,3,4,5.7,6250.0,18.028,5.7
SHOW,2019,24,4,1,7.8,2038.0,9.913,7.4
SHOW,2019,80,5,1,8.3,4351.0,16.156,8.114
SHOW,2019,28,7,1,8.1,2631.0,13.878,8.6
SHOW,2020,45,2,1,7.8,6927.0,14.707,7.1
MOVIE,2019,86,5,1,5.2,10725.0,7.583,5.6
MOVIE,2020,92,5,1,6.3,18662.0,22.543,7.1
SHOW,2020,44,2,1,7.2,3446.0,4.465,7.4
SHOW,2020,25,2,1,7.4,776.0,1.366,8.0
SHOW,2019,24,6,1,5.9,314.0,10.237,7.0
MOVIE,2019,95,3,2,5.7,24755.0,17.405,5.82
SHOW,2020,51,1,2,6.2,739.0,7.036,7.0
MOVIE,2019,95,3,4,8.0,2096.0,9.886,8.2
MOVIE,2020,96,2,1,3.4,30338.0,10.271,5.3
SHOW,2020,26,2,1,6.510860655737705,23439.382473841553,7.627,7.226
MOVIE,2019,92,3,1,5.6,5045.0,16.345,5.6
MOVIE,2019,60,1,1,7.6,1835.0,2.578,7.5
MOVIE,2020,101,2,1,5.8,38684.0,83.924,6.4
SHOW,2019,25,6,1,6.3,1420.0,32.402,8.0
SHOW,2019,29,1,1,7.1,6857.0,7.974,7.7
SHOW,2020,51,1,1,6.510860655737705,23439.382473841553,9.125,7.3
SHOW,2020,27,2,1,8.4,1118.0,8.164,8.5
SHOW,2020,49,4,1,7.5,6128.0,19.173,7.1
MOVIE,2019,101,4,1,5.2,23452.0,25.358,6.4
MOVIE,2020,86,3,2,5.1,9860.0,39.028,5.6
SHOW,2020,27,3,1,7.3,3966.0,29.598,8.0
SHOW,2020,27,2,1,6.510860655737705,23439.382473841553,20.057,7.9
SHOW,2019,43,4,1,7.0,21802.0,16.327,7.7
SHOW,2019,23,4,1,5.2,2728.0,15.251,7.3
MOVIE,2019,93,2,1,5.8,21828.0,14.599,6.101
SHOW,2019,26,3,1,7.0,10725.0,17.648,8.089
MOVIE,2020,104,2,1,6.1,63070.0,13.344,7.1
MOVIE,2020,89,2,1,5.5,8368.0,9.633,7.0
MOVIE,2020,116,3,2,4.3,15238.0,12.128,4.9
MOVIE,2019,91,2,1,7.5,1732.0,4.222,7.5
SHOW,2020,29,2,1,6.1,4546.0,20.607,6.8
SHOW,2019,66,3,1,7.6,2107.0,4.747,7.3
SHOW,2020,24,2,1,6.510860655737705,23439.382473841553,5.557,7.1
SHOW,2020,41,4,1,6.1,10961.0,8.382,6.8
SHOW,2019,45,3,1,6.5,1638.0,14.23,6.6
MOVIE,2019,176,5,1,8.4,13680.0,7.084,7.8
MOVIE,2019,118,2,1,7.8,12874.0,10.356,7.7
MOVIE,2020,80,3,1,6.9,5376.0,8.317,6.4
SHOW,2020,24,1,1,5.9,4203.0,9.85,6.7
SHOW,2020,73,1,1,7.8,109.0,15.464,8.0
SHOW,2020,41,3,1,5.6,560.0,6.19,7.1
SHOW,2019,35,5,1,7.2,1358.0,13.206,8.4
MOVIE,2019,66,2,1,5.8,1291.0,3.462,5.9
SHOW,2020,53,6,1,6.8,3506.0,21.052,7.1
SHOW,2020,41,3,1,6.5,5701.0,24.53,7.5
SHOW,2020,14,1,1,6.510860655737705,23439.382473841553,6.731,7.8
MOVIE,2019,100,3,1,5.4,5818.0,20.588,6.0
MOVIE,2019,112,1,2,7.3,7918.0,17.342,7.7
MOVIE,2019,110,7,1,6.5,2850.0,17.945,7.2
MOVIE,2020,96,2,1,6.510860655737705,23439.382473841553,35.14,7.0
SHOW,2019,50,2,1,7.6,4560.0,10.26,7.4
MOVIE,2020,89,2,1,7.4,238.0,1.777,6.8
SHOW,2020,30,2,1,7.3,2697.0,3.205,7.8
MOVIE,2020,102,3,1,6.0,37471.0,38.468,6.898
SHOW,2020,70,4,1,8.0,2073.0,7.735,8.286
SHOW,2020,24,4,1,7.2,2605.0,18.263,8.4
MOVIE,2020,103,4,1,5.2,48575.0,18.454,6.0
SHOW,2019,74,4,1,8.1,1274.0,7.252,8.4
MOVIE,2020,86,2,1,5.6,9815.0,11.147,5.9
SHOW,2020,62,2,1,7.1,3172.0,2.792,7.3
SHOW,2019,24,4,3,6.6,1200.0,4.263,6.4
MOVIE,2019,104,4,1,6.2,10749.0,9.345,6.2
MOVIE,2019,64,1,1,7.2,3605.0,4.278,7.0
SHOW,2020,45,3,1,7.5,3673.0,13.922,7.4
SHOW,2020,51,2,1,7.4,8129.0,10.486,7.7
SHOW,2020,44,1,1,7.8,1006.0,3.433,7.9
SHOW,2019,13,1,2,6.4,173.0,10.686,7.0
SHOW,2020,6,3,1,5.8,141.0,2.632,9.8
SHOW,2019,27,3,1,7.0,7431.0,5.235,7.2
MOVIE,2020,97,2,1,4.7,3439.0,7.135,5.6
MOVIE,2019,107,4,2,5.9,14519.0,10.326,5.9
MOVIE,2019,98,2,1,5.6,19559.0,19.061,6.529
MOVIE,2019,96,1,2,5.8,5678.0,6.608,5.7
MOVIE,2019,116,2,1,7.4,1771.0,4.877,7.4
SHOW,2020,30,1,1,6.510860655737705,23439.382473841553,8.927,7.5
SHOW,2019,33,2,1,7.4,4051.0,12.624,7.3
SHOW,2020,58,2,2,7.1,2926.0,8.046,6.6
SHOW,2019,32,1,1,6.4,2020.0,1.443,6.2
MOVIE,2020,98,3,1,6.510860655737705,23439.382473841553,33.329,6.5
MOVIE,2020,75,6,1,6.5,6127.0,81.179,6.5
MOVIE,2020,85,2,1,6.8,7707.0,12.231,6.9
SHOW,2020,45,3,1,6.7,9053.0,27.981,6.916
SHOW,2019,62,4,1,7.6,581.0,1.923,6.6
SHOW,2020,46,3,1,7.5,14206.0,14.642,8.1
MOVIE,2019,30,2,1,6.510860655737705,23439.382473841553,6.171,6.2
MOVIE,2019,71,9,1,7.4,5796.0,10.288,7.6
MOVIE,2020,134,2,1,6.8,5124.0,5.848,6.6
SHOW,2019,48,2,1,7.4,8984.0,4.44,7.3
SHOW,2019,39,2,1,9.1,69316.0,9.584,8.3
MOVIE,2019,123,2,1,6.5,1838.0,3.501,6.5
SHOW,2019,60,1,1,6.510860655737705,23439.382473841553,2.361,7.3
MOVIE,2019,89,1,1,3.0,1123.0,17.294,6.6
MOVIE,2019,90,4,1,7.4,4692.0,21.408,8.2
SHOW,2020,23,2,1,6.510860655737705,23439.382473841553,73.064,8.4
SHOW,2020,48,1,1,8.6,2311.0,6.268,6.8
MOVIE,2020,105,4,1,6.9,10013.0,100.742,7.479
SHOW,2020,27,1,1,5.6,1101.0,8.584,7.6
SHOW,2019,61,2,1,7.1,2127.0,7.573,7.4
MOVIE,2020,86,1,3,6.7,2311.0,3.365,7.3
MOVIE,2019,114,2,7,6.4,3747.0,8.158,6.5
SHOW,2019,55,2,1,6.6,10691.0,6.571,6.8
SHOW,2020,44,2,1,7.5,1724.0,4.812,8.2
SHOW,2019,19,3,1,8.1,804.0,7.564,8.8
MOVIE,2020,116,4,1,6.5,2296.0,15.377,6.9
MOVIE,2020,97,2,2,5.8,2723.0,12.91,7.1
SHOW,2020,53,1,2,6.510860655737705,23439.382473841553,11.518,7.4
MOVIE,2020,95,2,2,4.4,6176.0,36.207,5.0
SHOW,2020,46,3,1,6.7,1834.0,4.268,7.3
SHOW,2019,54,1,1,6.4,1420.0,3.167,6.9
SHOW,2019,29,3,1,5.9,2920.0,11.386,7.1
MOVIE,2020,92,3,2,6.3,9479.0,12.144,6.7
SHOW,2020,22,2,1,6.8,4100.0,7.172,7.0
MOVIE,2019,105,2,1,7.1,1713.0,4.692,6.2
MOVIE,2020,91,1,1,6.6,3589.0,6.618,6.9
MOVIE,2020,120,3,1,5.8,15341.0,13.235,7.091
MOVIE,2020,94,4,1,5.5,9953.0,37.368,6.0
MOVIE,2019,87,2,1,5.4,1031.0,4.634,5.9
SHOW,2019,25,2,1,7.5,2983.0,12.449,7.3
SHOW,2020,42,3,1,7.3,2561.0,22.871,7.3
MOVIE,2019,93,4,1,5.3,23439.382473841553,22.154,6.4
MOVIE,2020,95,2,1,4.4,2875.0,6.446,4.6
MOVIE,2020,60,1,1,6.7,5128.0,4.296,6.2
MOVIE,2019,59,1,1,7.2,1621.0,3.234,6.8
MOVIE,2020,71,1,2,6.8,38522.0,10.954,6.6
MOVIE,2020,95,1,2,6.5,698.0,2.528,6.1
SHOW,2020,30,2,1,7.4,765.0,3.051,7.1
MOVIE,2019,120,1,1,6.1,100.0,22.6379253956843,6.829174760787145
MOVIE,2019,130,3,1,8.2,33033.0,6.181,7.7
MOVIE,2020,94,2,2,6.8,14170.0,13.394,6.7
MOVIE,2020,135,3,1,6.510860655737705,23439.382473841553,12.908,6.9
MOVIE,2020,105,2,1,5.2,10269.0,8.691,6.1
SHOW,2020,53,3,1,7.6,2511.0,24.845,8.6
SHOW,2020,29,3,1,5.7,4389.0,7.928,6.9
SHOW,2019,63,3,1,8.0,5278.0,15.982,8.076
SHOW,2019,44,2,1,5.7,701.0,7.873,8.2
MOVIE,2020,86,1,1,7.4,2179.0,5.378,7.3
MOVIE,2019,110,1,1,6.510860655737705,23439.382473841553,6.397,8.0
MOVIE,2020,89,1,1,6.8,6349.0,9.982,7.5
SHOW,2019,29,3,1,7.7,13794.0,8.298,7.3
MOVIE,2019,65,1,1,7.0,1324.0,2.991,6.4
MOVIE,2020,46,3,1,5.2,160.0,18.41,5.8
SHOW,2019,35,2,1,8.5,19158.0,11.392,8.2
SHOW,2019,27,2,1,6.5,512.0,13.06,7.0
SHOW,2020,9,2,1,5.7,931.0,0.6,10.0
SHOW,2019,24,6,1,5.7,1467.0,57.899,6.946
SHOW,2019,178,2,1,7.6,524.0,2.626,8.7
MOVIE,2019,132,1,1,8.2,47771.0,65.548,8.3
SHOW,2020,93,2,1,8.8,5099.0,27.612,8.983
SHOW,2020,34,2,1,7.4,1395.0,8.281,6.8
MOVIE,2020,103,4,1,6.4,17289.0,8.774,6.3
SHOW,2020,37,2,1,5.7,4055.0,3.447,6.4
SHOW,2020,26,4,1,6.4,2992.0,11.82,7.3
SHOW,2020,49,2,1,7.1,9461.0,4.87,6.9
SHOW,2019,50,2,1,7.6,1711.0,3.109,7.6
MOVIE,2019,90,2,1,7.2,1830.0,5.845,6.8
SHOW,2020,27,2,1,6.6,1637.0,4.845,8.8
MOVIE,2019,63,1,1,6.1,1669.0,4.226,6.6
SHOW,2020,49,3,1,6.3,512.0,4.759,7.9
SHOW,2020,43,4,1,5.9,1240.0,2.243,7.5
MOVIE,2019,143,3,1,7.5,8664.0,6.395,7.8
SHOW,2020,44,3,1,6.5,3596.0,12.757,6.8
SHOW,2020,45,5,1,7.9,22274.0,14.297,7.2
SHOW,2019,8,4,1,7.6,1766.0,1.065,7.4
MOVIE,2020,57,1,1,7.4,3482.0,43.094,7.5
MOVIE,2020,87,2,1,6.510860655737705,23439.382473841553,19.969,7.4
MOVIE,2020,93,5,1,5.4,5809.0,11.865,5.7
SHOW,2020,71,2,1,6.510860655737705,23439.382473841553,32.989,8.47
SHOW,2019,34,2,1,7.4,623.0,3.315,8.3
SHOW,2020,53,2,1,7.0,3298.0,4.32,7.4
SHOW,2020,19,3,1,6.4,466.0,7.534,5.8
MOVIE,2020,72,1,1,6.510860655737705,23439.382473841553,4.485,7.5
SHOW,2019,26,1,1,6.4,4542.0,4.855,6.6
SHOW,2019,49,1,1,6.2,2687.0,8.768,6.0
SHOW,2019,12,4,1,8.2,1616.0,8.237,7.4
MOVIE,2020,135,5,1,6.3,5621.0,14.681,7.2
SHOW,2019,52,4,1,6.8,5534.0,106.624,8.5
SHOW,2019,26,3,1,7.7,2024.0,3.534,7.6
SHOW,2020,22,1,1,6.9,3215.0,63.817,6.6
MOVIE,2019,94,3,1,5.7,1133.0,4.298,6.4
SHOW,2019,29,2,1,6.5,2152.0,11.332,6.5
SHOW,2020,32,1,1,7.1,1415.0,8.238,6.3
MOVIE,2019,93,5,2,5.2,4181.0,17.605,6.9
MOVIE,2020,55,1,1,5.4,469.0,3.871,5.6
MOVIE,2020,149,5,1,3.7,11465.0,9.916,6.7
MOVIE,2020,61,1,1,7.4,3791.0,4.627,7.266
SHOW,2019,60,4,1,7.4,2952.0,3.312,7.6
SHOW,2020,21,2,1,2.4,149.0,1.727,2.8
SHOW,2019,36,1,1,6.5,3179.0,3.871,6.2
MOVIE,2020,41,1,1,6.510860655737705,23439.382473841553,6.921,7.6
SHOW,2019,47,4,1,7.2,1616.0,15.604,7.6
SHOW,2020,40,4,1,5.7,1289.0,14.702,7.5
SHOW,2020,27,2,1,7.2,6319.0,4.971,7.6
SHOW,2019,55,4,1,7.9,2459.0,9.96,8.4
MOVIE,2019,107,2,1,7.7,1608.0,3.416,7.2
SHOW,2020,73,2,1,7.2,2381.0,16.785,8.3
SHOW,2019,27,2,1,6.3,1208.0,5.019,5.5
SHOW,2019,51,2,1,6.8,437.0,7.492,7.7
MOVIE,2019,90,2,1,4.1,967.0,6.37,4.5
MOVIE,2019,85,3,1,6.1,15216.0,12.279,6.5
SHOW,2020,47,2,1,7.3,11711.0,10.598,7.5
SHOW,2020,41,2,1,7.0,961.0,4.113,6.7
MOVIE,2020,122,3,1,6.4,18374.0,28.329,6.65
SHOW,2019,24,3,1,6.5,968.0,8.926,7.6
MOVIE,2019,92,2,1,7.1,4624.0,7.515,6.9
SHOW,2020,24,3,1,6.510860655737705,23439.382473841553,8.514,8.0
SHOW,2020,56,2,1,5.9,9252.0,23.608,7.692
MOVIE,2020,96,5,1,5.3,16943.0,11.808,6.4
MOVIE,2019,148,6,2,7.2,6400.0,10.223,7.0
MOVIE,2019,76,2,1,7.7,1552.0,4.84,7.1
MOVIE,2020,118,2,1,7.2,5938.0,9.885,8.2
MOVIE,2020,99,2,2,6.8,4386.0,10.872,7.9
MOVIE,2020,64,3,1,1.6,370.0,8.374,8.2
SHOW,2020,43,3,1,6.0,2732.0,54.788,6.9
MOVIE,2019,106,3,1,5.6,3967.0,19.139,6.6
SHOW,2020,45,4,1,5.9,2996.0,17.252,7.7
SHOW,2020,55,2,1,6.510860655737705,23439.382473841553,21.834,8.2
SHOW,2019,38,3,1,6.2,2474.0,18.361,7.1
SHOW,2019,10,2,2,5.2,83.0,0.832,10.0
MOVIE,2020,70,1,1,7.3,2967.0,4.265,6.8
SHOW,2020,60,5,1,6.510860655737705,23439.382473841553,10.021,7.8
MOVIE,2019,97,2,1,4.4,21578.0,18.658,5.5
SHOW,2019,24,3,1,6.0,627.0,10.92,7.0
SHOW,2019,44,1,1,7.8,3264.0,31.761,7.6
SHOW,2019,36,4,1,6.3,1055.0,7.419,7.4
SHOW,2019,44,1,1,6.7,1066.0,1.067,8.0
MOVIE,2019,108,2,1,6.6,1146.0,6.234,7.0
MOVIE,2019,90,1,1,5.8,7004.0,7.334,6.1
MOVIE,2019,86,2,1,6.7,7525.0,8.238,6.4
MOVIE,2019,99,2,1,7.4,736.0,2.099,7.9
SHOW,2019,23,5,1,5.2,717.0,7.614,6.7
SHOW,2020,33,2,1,2.5,3333.0,2.106,3.2
SHOW,2020,48,1,1,6.3,2762.0,6.633,6.9
MOVIE,2020,88,3,1,5.1,13535.0,11.17,5.5
MOVIE,2019,100,1,1,6.4,2407.0,14.069,7.071
MOVIE,2019,96,2,1,6.7,1066.0,7.102,6.6
SHOW,2020,70,1,1,6.510860655737705,23439.382473841553,30.148,7.947
SHOW,2020,64,3,1,8.0,2622.0,3.368,7.4
MOVIE,2020,136,5,1,7.1,5946.0,13.837,7.9
SHOW,2019,48,1,1,6.510860655737705,23439.382473841553,6.122,7.5
SHOW,2020,36,1,1,5.6,526.0,1.467,6.8
MOVIE,2020,59,4,1,6.1,16.0,1.21,2.0
MOVIE,2020,97,3,1,5.8,4347.0,15.007,6.1
SHOW,2019,47,2,1,7.9,2601.0,14.852,8.4
SHOW,2019,64,5,1,6.7,571.0,5.835,7.0
SHOW,2020,37,1,1,6.510860655737705,23439.382473841553,2.924,7.1
MOVIE,2019,105,2,2,6.9,757.0,3.842,7.3
SHOW,2019,11,5,2,6.0,90.0,1.781,6.829174760787145
SHOW,2020,17,1,1,6.510860655737705,23439.382473841553,4.32,8.9
SHOW,2019,50,3,1,6.5,3887.0,7.08,6.6
SHOW,2019,25,3,1,8.0,4869.0,85.14,8.3
SHOW,2019,47,1,1,6.8,978.0,22.6379253956843,6.829174760787145
SHOW,2019,48,2,1,6.510860655737705,23439.382473841553,2.191,7.9
MOVIE,2019,120,3,1,7.8,27539.0,10.588,7.4
MOVIE,2019,99,2,1,6.510860655737705,23439.382473841553,3.406,6.8
MOVIE,2019,81,2,1,7.8,1979.0,5.053,7.5
MOVIE,2019,85,1,1,7.7,1845.0,1.696,7.4
SHOW,2020,29,3,1,6.510860655737705,23439.382473841553,10.702,7.0
SHOW,2019,19,2,1,6.6,2606.0,3.864,6.7
MOVIE,2019,102,4,1,7.0,7402.0,3.286,6.3
SHOW,2020,39,2,1,6.510860655737705,23439.382473841553,3.115,7.6
SHOW,2019,29,1,1,5.3,1716.0,1.408,5.6
MOVIE,2019,151,4,1,6.3,2522.0,13.715,6.5
SHOW,2020,46,3,1,6.5,2128.0,7.159,6.7
SHOW,2019,52,5,1,6.4,1452.0,8.205,7.5
MOVIE,2019,118,3,1,6.6,4780.0,10.823,7.4
